Taxonomy,,,,,,,,Page Numbers,,,Geography,,,,,Human Interact.,,Habitat Preference,,,,Social Behavior,,,,,,,,Foraging Location,,,,,,,Diet,,,,,,,,,,,,,,,,,,,Strategy,,,,,,,Breeding Season,,Nest Site,,,,,Nest Substrate,,,Nest Construction,,,,Breeding Info,,,,,,,,,Distribution,,,Extinction Risk,,,,,,,,,,,Comments,,,Mitchell et al. Plumage Color,,,,,,,,,,,,,,HabBreadth Columns from  Ducatez et al 2014,,,,,,"Gen. Length (Bird et al., 2020)",,,,,,,,,,,,Ducatez_etal_2020,,,,,,,,,,,,,,,,,,,Burgio et al 2019 Inferred,,,,,,,,,,,,,,,,,,,,,,,,,
family,subfamily,genus,common name,taxon,taxon_2 (matching),synonyms ,authority,HBW #,Juni #,Fors #,Continent,Countries,Isl. Endemic,Introduced,Migratory,Hunting,Pet Trade,Primary,Secondary,Third,Other,Comm. Roost,Mating system,Single,Pairs,Family Groups,Small Groups < 10,Med. Groups (10 - 100),Large groups (100+),Water,Ground,Vegetation,Canopy,Subcanopy,Air,Other,Crop Pest,Guild,Main Diet,Carrion,Arthropods,Insects,Larvae,"""Inverts""",Nectar,Seed,Grain,Nut,Fruit,Berries,Flowers,Leaf Shoots,Roots,Leaf Bud,Other,Digging,Scavenging,Flower_Probe,Gleaning,Excavate bark,Graze,Other,Start,Stop,Tree,Limb,T. termite ,A. termite,Other,Cavity,Hollow,Other,Existing,Excavate,Floor,Other,Min Eggs,Max Eggs,Incubation,Fledge,Egg shape,Egg Length,Egg Width,Colonial,Generation time,Range Size,Elev Min,Elev Max,IUCN Status,IUCN Category,Trend,Risk 1,Risk 2,Contraction,Exploitation,Other (Invasives/disease/etc),Habitat Loss,Mature Popln,Popln Est,Comments1,Comments2,Comments3,Colourfulness,Complexity,GlobalUniqueness,LocalUniqueness1,LocalUniqueness3,LocalUniqueness10,Yellow,Blue,Red,Orange,Green,Black,White,Grey,Habitat breadth (Within-class co-occurrence index; multiplicative beta),Habitat breadth (co-occurrence among species from all four classes; multiplicative beta),Habitat breadth (Within-class co-occurrence index; additive beta),Habitat breadth (co-occurrence among species from all four classes; additive beta),Number-habitat-classes,Total-number-IUCN-habitat-categories,Adult survival,Age at first reproduction,Maximum longevity,GenLength,Range centroid of latitude,Body mass,Mean clutch size,Minimum altitude,Maximum altitude,Migrant,Extent of Occurrence (breeding/resident),Forest,BiogeographicRange,ResearchEffort,BodyMass,MigratoryBehavior,HabitatBreadth,Insularity,Urban,TotalInnovations,TotalFoodTypeInnovations,TotalTechnicalInnovations,InnovationYesOrNo,FoodTypeInnovationYesOrNo,TechnicalInnovationYesOrNo,IUCNStatus2019,PopulationTrend2019,HabitatDestruction,Overexploitation,InvasiveSpecies,CriterionB,length (cm),mass (g),tail (mm),carrion,inverts,snails,pollen,nectar,seed,nut,fruit,flower,plant,roots,fungi,water,ground,vegetation,subcanopy,canopy,dig,scavenge,flowerprobe,glean,excavate,graze
Psittacidae,,Necropsittacus,Rodrigues Parrot,Necropsittacus rodricanus,Necropsittacus_rodricanus,Necropsittacus rodericanus,"Milne-Edwards, 1867",,,,Africa,Mascarine Islands,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EX,,,,,,,,,,0,Described in 1731. No records since,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,2.118041099,25.24861721,6.600528512,-39.43,46.1,5,0,0,Full Migrant,365000,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Psittacidae,,Neophema,Orange-bellied Parrot,Neophema chrysogaster,Neophema_chrysogaster,,"Latham, 1790",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CR,"A2ace;C2a(i,ii);D",decreasing,< 50 mature,> 80% reduction in popln size in past 10 yr / 3 gens,,,,,,,,,,0.57918264,0.605638206,419.051837,0.417424333,1.375859193,5.479192217,0.031609251,0.061768707,0,0.021923351,0.553203286,0.287746968,0.005527249,0.038221188,4.749273448,4.77929436,2366.166667,4892.666667,4,6,0.599566284,0.999547537,17.54922859,3.352362709,-31.99,43.4,4.5,0,0,Nomadic,3240000,0,Australasia,74,45.9,3,4.749273448,1,0,1,1,0,1,1,0,Critically-Endangered,decreasing,1,0,1,NO,20,49.5,102.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Psittacidae,,Neophema,Blue-winged Parrot,Neophema chrysostoma,Neophema_chrysostoma,,"Kuhl, 1820",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,0.704468683,0.657771635,466.2852359,0.453402528,1.458566137,5.962496321,0.049750803,0.061148515,0,0.009944951,0.407344863,0.265332814,0.015596999,0.190881054,4.991109135,5.338555858,5986.333333,12739,3,9,0.57782343,0.962408943,16.88687189,3.8428669,-33.43,53.2,4.5,0,0,Not a Migrant,1700000,0,Australasia,9,46.1,3,4.991109135,0,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,20,46.1,111.2,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
Psittacidae,,Neophema,Elegant Parrot,Neophema elegans,Neophema_elegans,,"Gould, 1837",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,increasing,,,,,,,,,,,,0.530199503,0.515904495,402.6257589,0.373412738,1.202321282,4.568701192,0.049537281,0.047614025,0,0.002436652,0.650238742,0.179966661,0.00539501,0.064811629,1.968277311,1.973983144,1537.333333,2659,2,3,0.625380007,0.988581325,16.66129923,3.22614946,-32.38,41.37,4.5,0,0,Not a Migrant,771000,1,Australasia,10,43.4,1,1.968277311,0,0,0,0,0,0,0,0,Least-Concern,increasing,0,0,0,NO,23,43.4,115.2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
Psittacidae,,Neophema,Rock Parrot,Neophema petrophila,Neophema_petrophila,,"Gould, 1841",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,decreasing,,,,,,,,,,,,0.621406004,0.708161902,490.6169304,0.519178425,1.702766283,6.567974463,0.007771876,0.042094626,0,0.005281177,0.261075751,0.415624063,0.005015901,0.263136606,5.89126584,6.195760787,3989.555556,7627.222222,3,9,0.695553225,1.128400369,19.20625089,3.698046512,-30.2,38.6,4,0,0,Nomadic,1280000,0,Australasia,6,53.2,1,5.89126584,0,0,0,0,0,0,0,0,Least-Concern,decreasing,0,0,0,NO,22,53.2,109,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Psittacidae,,Neophema,Turquoise Parrot,Neophema pulchella,Neophema_pulchella,,"Shaw, 1792",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,0.522409519,0.526051403,456.2986827,0.298497495,1.18467347,5.19077324,0.049015657,0.125031914,0.002305818,0.009215735,0.657433825,0.143297525,0.004188578,0.009510947,2.543599258,2.623244995,2497,4885.75,3,4,0.622252534,0.979297084,16.53188147,4.624655298,-26.91,44.4,4.5,0,0,Nomadic,2950000,0,Australasia,23,41.37,1,2.543599258,0,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,20,40.5,100.9,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
Psittacidae,,Neophema,Scarlet-chested Parrot,Neophema splendida,Neophema_splendida,,"Gould, 1841",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,0.493849408,0.495321225,450.0764466,0.298497495,1.279360508,5.379307976,0.026636328,0.112748712,0.029175922,0.011982417,0.708723127,0.100441348,0.002991531,0.007300615,1.580736544,1.620787657,1128.5,2294.5,2,2,0.638962138,1.004156865,16.61135159,4.471863612,-5.44,50.9,2,1560,2660,Not a Migrant,587000,1,Australasia,33,38.6,1,1.580736544,0,0,0,0,0,0,0,0,Least-Concern,stable,1,0,1,NO,19,38.6,96.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Psittacidae,,Neopsephotus,Bourke's Parrot,Neopsephotus bourkii,Neopsephotus_bourkii,,"Gould, 1841",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,increasing,,,,,,,,,,,,0.473465306,0.508381774,699.386901,0.605748279,2.04128064,8.236868895,0,0.045662477,0.01195173,0.003608767,0.001238483,0.658345389,0.049655501,0.229537653,1.518645861,1.555378993,981.5,1748.5,2,2,0.586027295,1.036373914,13.73988484,3.646641152,-5.02,33.2,2,1600,3800,Not a Migrant,401000,1,Australasia,7,44.4,1,1.518645861,0,0,0,0,0,0,0,0,Least-Concern,increasing,0,0,0,NO,19,44.4,100.7,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
Psittacidae,,Neopsittacus,Yellow-billed Lorikeet,Neopsittacus musschenbroekii,Neopsittacus_musschenbroekii,,"Schlegel, 1871",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,increasing,,,,,,,,,,,,0.443054097,0.456935032,400.3306869,0.39812785,1.296152892,4.937684736,0.008862602,0.000250645,0.024772444,0.060850052,0.729468563,0.152969206,0.004851431,0.017975057,2.826957183,2.848611452,3606.5,7523,2,4,0.739380285,1.94393577,10.87513884,4.323650535,-41.88,428.01,4,0,1000,Not a Migrant,461000,1,several,7,50.9,1,2.826957183,1,1,0,0,0,0,0,0,Least-Concern,increasing,0,0,0,NO,23,50.9,85.5,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1
Psittacidae,,Neopsittacus,Orange-billed Lorikeet,Neopsittacus pullicauda,Neopsittacus_pullicauda,,"Hartert, 1896",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.999723604,0.999873801,0,0,1,1,0.665332934,1.836460324,10.56832451,3.815128043,-43.37,862.97,3,0,2400,Not a Migrant,119000,1,several,4,33.2,1,0.999723604,1,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,18,33.2,84.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
Strigopidae,,Nestor,New Zealand Kaka,Nestor meridionalis,Nestor_meridionalis,,"Gmelin, 1788",,,154,New Zealand,Various islands,Y,N,N,N,N,Pristine forest,,,,,social monogamy,,1,,1,,,,,,1,,,,,,,,,1,1,,1,1,,,1,1,1,,,1,,,,,,1,1,,Sept,March,1,1,,,,1,1,,1,,,,4,5,21,70,Elliptical,41.2,31.0,N,,,,,EN,A2be+3be+4be,decreasing,> 70% reduction in popln size in past 10 years / 3 gens,,,,1,,,,,,,0.258572199,0.332902299,699.324348,0.442235356,1.527244439,5.982063778,3.85799E-06,3.62136E-05,0.009200481,0.012156207,0.000529483,0.869118709,0.04298476,0.065970289,1.894039735,1.92252042,2633.5,5930.5,1,2,0.780921426,2.8790839,15.71208134,6.919194422,NA,NA,NA,0,0,Not a Migrant,NA,NA,Australasia,49,428.01,1,1.894039735,1,0,1,1,0,1,1,0,Endangered,decreasing,1,1,1,NO,45,900,164.9,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
Strigopidae,,Nestor,Kea,Nestor notabilis,Nestor_notabilis,,"Gould, 1856",,,153,New Zealand,South Island,Y,N,N,In past,N,Northofagus forests,Subalpine scrub,,,N,polygamous,,,1,1,1,,,1,,1,,,,,,,1,,1,1,,1,1,,,1,1,1,,1,1,,1,1,,,,1,groups will occaisionally kill sheep,July,Jan,,,,,ground / log,,,burrow / log,1,1,,,2,4,28,91,Elliptical,44.8,32.8,N,,,,,VU,C2a(ii),decreasing,"< 10000 mature, declining, all mature in 1 subpopln",,,,,,,,Previously had a bounty due to occaisional sheep killing,,,0.256660336,0.408266317,623.3661256,0.496165534,1.64265943,6.028752411,1.28664E-07,7.36282E-05,5.24951E-05,0.001250001,0.01352894,0.828272626,0.0041945,0.15262768,5.220930233,5.234629862,5809,12536.71429,4,7,0.809400941,3.381746146,20.42647447,7.876239563,-12.34,41.5,NA,0,0,Nomadic,386000,1,Australasia,53,862.97,1,5.220930233,1,1,2,2,0,1,1,0,Endangered,decreasing,1,1,1,NO,48,950,158.7,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1
Strigopidae,,Nestor,Norfolk Kaka,Nestor productus,Nestor_productus,,"Gould, 1836",,,158,Australia,Norfolk and Phillip Islands,Y,N,N,Y,N,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,,,,,1,,,1,,,,,4,,,,,,,,,,,EX,,,,,,,,,,0,Extinct in 1851,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,4,17.2,7.416175725,5,44.1,NA,750,2200,Nomadic,486000,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Psittacidae,,Northiella,Bluebonnet,Northiella haematogaster,Northiella_haematogaster,,"Gould, 1838",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,decreasing,,,,,,,,,,,,0.637889047,0.668744686,665.1317315,0.737782471,2.51964402,10.47641601,0.002942508,0.058169486,0.005718773,0.084671629,0.045558928,0.156872168,0.05654355,0.589522958,3.389601466,3.563534884,3478.666667,6890.5,3,6,0.586420525,1.05269018,13.15690834,3.09206479,-30.59,85.92,5.5,0,0,Not a Migrant,2440000,1,Australasia,5,85.92,1,3.389601466,0,0,1,0,1,1,0,1,Least-Concern,decreasing,0,0,0,NO,28,85.5,167.9,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
Cacatuidae,,Nymphicus,Cockatiel,Nymphicus hollandicus,Nymphicus_hollandicus,,"Kerr, 1792",,,150,Australia,Australia,N,Y,Seasonal,,Y,Open country,,,,,,,1,,1,,,,1,1,,,,,1,,,,,,,,,1,1,,1,1,,,,,,,,,,,1,,Aug,Dec,1,1,,,Eucalyptus,1,1,,1,,Wood dust,,4,7,20,35,Rounded,24.5,19.0,,,,,,LC,,stable,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.054577124,4.256340674,4735.9,9360.7,4,10,0.614677043,1.070883283,18.93692564,6.021610437,-25.22,94.61,5,0,0,Nomadic,7810000,0,Australasia,175,94.61,1,4.054577124,0,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,32,91,163.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Psittacidae,,Ognorhynchus,Yellow-eared Parrot,Ognorhynchus icterotis,Ognorhynchus_icterotis,,"Massena & Souancé, 1854",427,433,460,SA,"Ecuador, Colombia",N,N,food,Y,Y,Humid forest and clearings,wax palm stands,,,,,,,,,,,,,,,,,,,,wax palm nuts,,,,,,,,,1,1,,,,,,,,,,,,1,,varies with location,,1,,,,,1,,,1,1,,,4,,,,,,,Y,7.5,80,1200,3400,EN,D,increasing,< 250 mature,,,,,,212,"1,103",,,,0.41335621,0.362049521,398.4769012,0.338238177,1.067452731,3.971766509,0.078535811,0.001298968,0.000386706,0.00463515,0.707440591,0.195431569,0.00188363,0.010387575,0.999723604,0.999873801,0,0,1,1,0.7222902,1.690888512,14.6004638,4.192642401,5.24,285,4,1200,3400,Nomadic,168000,1,South-America,15,285,1,0.999723604,0,0,0,0,0,0,0,0,Endangered,increasing,1,1,0,NO,42,285,188.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Oreopsittacus,Plum-faced Lorikeet,Oreopsittacus arfaki,Oreopsittacus_arfaki,,"Meyer, 1874",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,0.356441714,0.359647115,341.2776795,0.237509491,0.810763227,3.127575773,0.000499667,0.014290119,0.008797104,0.002911319,0.761083537,0.19159323,0.006669794,0.01415523,1.674435411,1.718727915,1867.5,4069,1,2,0.63489825,1.198855984,9.31194558,2.784384616,-4.85,20.2,NA,2000,3750,Not a Migrant,514000,1,several,4,20.2,1,1.674435411,1,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,15,20.2,76.3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
Psittacidae,,Orthopsittaca,Red-bellied Macaw,Orthopsittaca manilatus,Orthopsittaca_manilatus,Ara manilata; Orthopsittaca manilata,"Boddaert, 1783",425,428,414,SA,Lots,N,N,?,N,N,Mauritua palm stands,palm swamps,,,Y,,,1,,1,1,,,,,1,,,,,,Palm fruits,,,,,,,,,,1,,,,,,,,,,,,1,,Feb,June,1,,,,Dead palm only,,1,abandoned nests,1,,,,2,4,25,78,Elliptical,42.5,26.8,,10.7,7150000,0,12000,LC,,stable,,,,,,,,,,,,0.253521966,0.30317842,334.114255,0.179153039,0.550873479,2.160076043,0.005345262,9.98249E-05,0.000315671,0.003483348,0.860566743,0.101344376,0.004527359,0.024317416,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.774697851,2.258159505,16.93820105,5.422732525,-6.22,372,2,0,1200,Full Migrant,8860000,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,372,222.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Pezoporus,Night Parrot,Pezoporus occidentalis,Pezoporus_occidentalis,Geopsittacus occidentalis,"Gould, 1861",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,"B2ab(iii)c(ii,iii,iv);D",decreasing,< 250 mature,Extent occurrence < 500 km^2,1,,,1,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.62691539,1.580319442,942,1581.5,2,2,0.676442041,1.817331405,14.96157776,4.984374701,-23.64,130,4,0,0,Not a Migrant,320000,0,Australasia,3,130,1,1.62691539,0,0,0,0,0,0,0,0,Endangered,decreasing,1,0,1,YES,23,56.4,101.1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Psittacidae,,Pezoporus,Ground Parrot,Pezoporus wallicus,Pezoporus_wallicus,,"Kerr, 1792",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,decreasing,,,,,,,,,,,,0.42200283,0.399080703,344.8682579,0.212235261,0.800095908,3.182514576,0.001197496,0.000192982,8.10204E-05,0.00039934,0.698998403,0.175553285,0.017168006,0.106409468,2.453225806,2.541698178,3605,7475.666667,3,3,0.631036683,1.677875546,14.3410731,4.131883755,-36.15,71.21,3.5,0,1800,Full Migrant,3540000,0,Australasia,37,71.21,3,2.453225806,0,0,0,0,0,0,0,0,Least-Concern,decreasing,0,0,0,NO,30,73.5,177.5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Psittacidae,,Phigys,Collared Lory,Phigys solitarius,Phigys_solitarius,,"Suckow, 1800",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,,stable,,,,,,,,,,,,0.541730256,0.474425035,481.5673283,0.347610136,1.343806073,5.500980304,0.00016233,0.000556222,0.140155869,0.015980745,0.490286911,0.339707793,0.002377079,0.010773051,2.663842123,2.708771166,3731.75,7847.25,3,4,0.719693589,1.681507815,13.23446627,4.012755655,-17.45,83.26,2,0,1200,Not a Migrant,128000,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,80,64.8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
Psittacidae,,Pionites,Green-thighed Parrot,Pionites leucogaster,Pionites_leucogaster,,"Kuhl, 1820",457,504,553,SA,"Peru, Bolivia, Brazil",N,N,,,past,varzea forest on watercourses,lowland tropical terra firme forest,margins of forest,dry forest,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,1,,Jan,,1,,,,,,1,,1,,,,2,4,28,70,,30.5,25.0,,7.9,1980000,0,800,EN,A4cd,decreasing,> 50% popln reduction in next 10 yrs / 3 gens,,1,1,,,,,,,,0.547981353,0.405098349,438.929247,0.31778771,1.314194927,5.670926749,0.021488017,0.000975511,0.000518827,0.048252393,0.631121237,0.132726589,0.152412182,0.012505244,1.781703691,1.830064225,2235.5,4783,1,2,0.759601448,1.750955304,19.87103219,6.450191376,-7.59,155,2,0,800,Not a Migrant,2140000,1,South-America,8,155,1,1.781703691,0,0,2,2,0,1,1,0,Endangered,decreasing,1,1,0,NO,23,155,67.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Pionites,Black-headed Parrot,Pionites melanocephalus,Pionites_melanocephalus,Pionites melanocephala,"Linnaeus, 1758",457,503,550,SA,"Guianas, Brazil, Colombia, Ecuador, Peru",N,N,Food,,Y,Lowland tropical terra firme and varzea forest,secondary growth,clearings,,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,,1,,,1,1,1,1,,,pulp,,,,,1,1,,varies with location,,1,,,,,1,,,,,,,2,4,27,73,,29.5,23.5,,7.9,2920000,0,1000,LC,,stable,,,,,,,,,,,,0.622447352,0.466612395,453.5656003,0.506439284,1.582238649,5.943757364,0.003587805,0.000488878,0.000147629,0.05891761,0.505722251,0.234081902,0.158420058,0.038633866,1.781703691,1.830064225,2235.5,4783,1,2,0.75109165,1.885203671,19.00781201,5.899535755,1.31,148.78,2,0,800,Nomadic,4140000,1,South-America,1,148.78,1,1.781703691,0,0,1,1,0,1,1,0,Least-Concern,stable,0,0,0,NO,23,150,68.7,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1
Psittacidae,,Pionites,Black-legged Parrot,Pionites xanthomerius,Pionites_xanthomerius,,"P. L. Sclater, 1858",N/A,504,553,SA,"Peru, Bolivia, Brazil",N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,1130000,0,800,LC,,decreasing,,,,,,,,,,,,0.616821131,0.466847432,455.0619967,0.31778771,1.116152857,5.295328721,0.059210393,0.001415332,0.00147078,0.054877327,0.572158031,0.17183026,0.127111347,0.011926529,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,2.118041099,24.3,6.416695447,-10.19,NA,NA,0,800,Not a Migrant,1220000,1,South-America,0,155,1,1.781703691,0,0,0,0,0,0,0,0,Least-Concern,decreasing,1,0,0,NO,23,155,67.8,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1
Psittacidae,,Pionites,Yellow-tailed Parrot,Pionites xanthurus,Pionites_xanthurus,,"Todd, 1925",N/A,504,553,SA,Brazil,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,706000,0,800,VU,A4cd,stable,> 30% reduction of popln in next 10 yrs / 3 gen,,1,,,1,,,,,,0.717413627,0.471488526,547.2891018,0.467861548,1.772634315,7.699904934,0.078971981,0.002256118,0.001440696,0.16427521,0.446624291,0.146448138,0.150165483,0.009818083,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,2.118041099,24.3,6.416695447,-6.17,NA,NA,0,800,Not a Migrant,441000,1,South-America,0,155,1,1.781703691,0,0,0,0,0,0,0,0,Vulnerable,stable,1,1,0,NO,23,167.5,68.3,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1
Psittacidae,,Pionopsitta,Pileated Parrot,Pionopsitta pileata,Pionopsitta_pileata,,"Scopoli, 1769",N/A,505,554,SA,"Brazil, Paraguay, Argentina",N,N,N,,,Lowland forest,coastal mountain forest,,,,,,1,,1,,,,,,1,,,,1,,,,,,,,,1,,,1,1,,,,,Orchard,,,,,,1,,,,1,,,,,1,,,,,,,3,4,24,54,Elliptical,26.0,22.3,,5.8,729000,0,2100,LC,,stable,,,,,,,,,,,,0.270591795,0.286897341,332.9209726,0.162202843,0.505585367,1.937253062,0.000307695,0.002651172,0.003633636,0.000687632,0.847066816,0.114167678,0.01533332,0.016152052,1.8705615,1.958153224,3065.666667,6946.333333,1,3,0.745919114,1.662130664,15.61234111,4.595706916,-25.86,119,2,0,2100,Nomadic,1650000,1,South-America,10,119,1,1.8705615,0,0,0,0,0,0,0,0,Least-Concern,decreasing,0,0,0,NO,22,119,71,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
